id,installed,latitude,locked,longitude,name,bikes_count,docks_count,nbEmptyDocks,temporary,terminal_name,install_date,removal_date
233,true,51.50777049,false,-0.130699733,"Pall Mall East, West End",4,22,18,false,1153,2010-07-20,
272,true,51.50144456,false,-0.110699309,"Baylis Road, Waterloo",5,22,16,false,1133,2010-07-21,
328,true,51.53114,false,-0.086016,"New North Road 2, Hoxton",5,22,17,false,2641,2010-07-26,
267,true,51.49206037,false,-0.132224622,"Regency Street, Westminster",7,22,14,false,1155,2010-07-21,
561,true,51.518369,false,-0.043371,"Rectory Square, Stepney",8,22,14,false,200037,2012-02-29,
327,true,51.53095,false,-0.085603,"New North Road 1, Hoxton",9,22,13,false,1128,2010-07-26,
439,true,51.5338,false,-0.118677,"Killick Street, King's Cross",9,22,13,false,200053,2012-01-04,
488,true,51.506946,false,-0.058681,"Reardon Street, Wapping",9,22,13,false,22176,2012-01-22,
742,true,51.51510818,false,-0.208565479,"Blenheim Crescent, Ladbroke Grove",10,22,12,false,300090,2013-11-28,
544,true,51.526153,false,-0.102208,"Percival Street, Finsbury",12,22,10,false,200051,,
692,true,51.54211855,false,-0.028941601,"Cadogan Close, Victoria Park",12,22,7,false,200112,2013-11-11,
128,true,51.49536226,false,-0.185296516,"Emperor's Gate, South Kensington",14,22,7,false,1116,2010-07-15,
371,true,51.49775,false,-0.10988,"King Edward Walk, Waterloo",14,22,8,false,2639,2010-12-07,
713,true,51.54100708,false,-0.14326094,"Hawley Crescent, Camden Town",14,22,7,false,200122,2013-11-18,
623,true,51.46193072,false,-0.180791784,"Nantes Close, Wandsworth",15,22,7,false,200186,2013-10-07,
649,true,51.48180515,false,-0.18027465,"World's End Place, West Chelsea",15,22,7,false,300009,2013-10-21,
660,true,51.49087074,false,-0.206029743,"West Kensington Station, West Kensington",15,22,7,false,300020,2013-10-25,
726,true,51.47505096,false,-0.150908371,"Alfreda Street, Battersea Park",15,22,7,false,300047,2013-11-22,
16,true,51.52635795,false,-0.125979294,"Cartwright Gardens , Bloomsbury",16,22,5,false,1010,2010-07-05,
576,true,51.497304,false,-0.022793,"Alpha Grove, Millwall",18,22,4,false,200109,,
595,true,51.493267,false,-0.21985,"Hammersmith Road, Hammersmith",21,22,1,false,200142,,
643,true,51.5190427,false,-0.204764421,"All Saints' Road, Portobello",21,22,1,false,300026,2013-10-17,
29,true,51.513735,false,-0.193487,"Hereford Road, Bayswater",22,22,0,false,1016,2010-07-07,
255,true,51.52557531,false,-0.179592915,"Clifton Road, Maida Vale",22,22,0,false,1147,2010-07-21,
122,true,51.52111369,false,-0.078869751,"Norton Folgate, Liverpool Street",0,23,23,false,1068,2010-07-15,
242,true,51.52200801,false,-0.151359288,"Beaumont Street, Marylebone",0,23,22,false,3482,2010-07-20,
341,true,51.50810309,false,-0.12602103,"Craven Street, Strand",0,23,23,false,1160,2010-07-27,
550,true,51.521564,false,-0.039264,"Harford Street, Mile End",0,23,23,false,200102,,
4,true,51.53005939,false,-0.120973687,"St. Chad's Street, King's Cross",1,23,22,false,1013,2010-07-04,
258,true,51.50143293,false,-0.178656971,"Kensington Gore, Knightsbridge",1,23,22,false,1193,2010-07-21,
727,true,51.47569809,false,-0.20587627,"Chesilton Road, Fulham",1,23,22,false,300054,2013-11-22,
287,true,51.52367314,false,-0.128377673,"Bedford Way, Bloomsbury",2,23,21,false,1156,2010-07-21,
803,true,51.5054099403,false,-0.0983410884509,"Southwark Street, Bankside",2,23,21,false,300238,2016-06-01,
506,true,51.517475,false,-0.075855,"Bell Lane, Liverpool Street",4,23,19,false,200036,2012-01-30,
176,true,51.51791921,false,-0.188098863,"Gloucester Terrace, Bayswater",7,23,16,false,1173,2010-07-16,
227,true,51.52891573,false,-0.115480888,"Great Percy Street, Clerkenwell",11,23,12,false,3470,2010-07-20,
641,true,51.49824168,false,-0.117495865,"Archbishop's Park, Waterloo",11,23,12,false,300025,2013-10-16,
435,true,51.488852,false,-0.105593,"Kennington Station, Kennington",13,23,10,false,22170,2011-12-08,
650,true,51.51687069,false,-0.213872396,"St. Mark's Road, North Kensington",13,23,8,false,300034,2013-10-22,
487,true,51.511811,false,-0.025626,"Canton Street, Poplar",14,23,8,false,22175,2012-01-30,
720,true,51.48724429,false,-0.205279052,"Star Road, West Kensington",16,23,7,false,300038,2013-11-21,
709,true,51.46321128,false,-0.215550761,"Montserrat Road , Putney",17,23,6,false,200205,2013-11-15,
741,true,51.5129814,false,-0.219486603,"Freston Road, Avondale",20,23,3,false,300085,2013-11-28,
199,true,51.51048489,false,-0.082989638,"Great Tower Street, Monument",0,24,24,false,1080,2010-07-18,
229,true,51.50654321,false,-0.123179697,"Whitehall Place, Strand",0,24,21,false,1151,2010-07-20,
276,true,51.50930161,false,-0.084985356,"Lower Thames Street, Monument",0,24,24,false,1098,2010-07-21,
301,true,51.51475963,false,-0.148105415,"Marylebone Lane, Marylebone",0,24,24,false,1152,2010-07-22,
311,true,51.51918144,false,-0.140485596,"Foley Street, Fitzrovia",0,24,24,false,3494,2010-07-23,
329,true,51.53589283,false,-0.160854428,"Prince Albert Road, The Regent's Park",0,24,21,false,2636,2010-07-26,
372,true,51.515208,false,-0.117863,"Sardinia Street, Holborn",0,24,24,false,2649,2010-12-07,
376,true,51.49188409,false,-0.125674815,"Millbank Tower, Pimlico",0,24,24,false,2683,2011-01-10,
442,true,51.510101,false,-0.211358,"Walmer Road, Avondale",0,24,23,false,200035,2012-01-07,
558,true,51.493978,false,-0.127554,"Page Street, Westminster",0,24,23,false,200048,2014-05-09,
559,true,51.501391,false,-0.205991,"Abbotsbury Road, Holland Park",0,24,23,false,200111,,
773,true,51.511891,false,-0.107349,"Tallis Street, Temple",0,24,24,false,300096,2014-03-31,
799,true,51.4976984561,false,-0.137598896295,"Kings Gate House, Westminster",0,24,23,false,300202,2016-06-02,
100,true,51.49043573,false,-0.122806861,"Albert Embankment, Vauxhall",1,24,23,false,1059,2010-07-14,
143,true,51.4968865,false,-0.161203828,"Pont Street, Knightsbridge",1,24,22,false,1114,2010-07-15,
145,true,51.50074359,false,-0.202759212,"Ilchester Place, Kensington",1,24,23,false,1115,2010-07-15,
226,true,51.50844614,false,-0.131961389,"Charles II Street, West End",1,24,23,false,3488,2010-07-20,
323,true,51.523196,false,-0.083067,"Clifton Street, Shoreditch",1,24,23,false,3501,2010-07-23,
363,true,51.5291212008901,false,-0.171185284853,"Lord's, St. John's Wood",1,24,23,false,2665,2010-11-16,
751,true,51.51612862,false,-0.120909408,"Newton Street, Covent Garden",1,24,22,false,300074,2013-12-05,
11,true,51.52395143,false,-0.122502346,"Brunswick Square, Bloomsbury",2,24,22,false,1022,2010-07-05,
41,true,51.520955,false,-0.083493552,"Pindar Street, Liverpool Street",2,24,22,false,1084,2010-07-08,
69,true,51.5262363,false,-0.134407652,"Euston Road, Euston",2,24,22,false,983,2010-07-11,
130,true,51.50950627,false,-0.075459482,"Tower Gardens , Tower",2,24,17,false,1071,2010-07-15,
399,true,51.52261762,false,-0.071653961,"Brick Lane Market, Shoreditch",2,24,22,false,2687,2011-03-08,
754,true,51.5129006,false,-0.214762686,"Grenfell Road, Avondale",2,24,22,false,300067,2014-01-06,
338,true,51.51175646,false,-0.119643424,"Wellington Street , Strand",3,24,20,false,1202,2010-07-26,
755,true,51.48512191,false,-0.174971902,"The Vale, Chelsea",3,24,21,false,300058,2014-01-06,
70,true,51.53136059,false,-0.117069978,"Calshot Street , King's Cross",6,24,18,false,1066,2010-07-11,
183,true,51.482362,false,-0.13612398,"Riverlight North, Nine Elms",7,24,16,false,1165,2010-07-17,
401,true,51.528187,false,-0.075375,"Columbia Road, Shoreditch",7,24,17,false,2701,2011-03-08,
468,true,51.521564,false,-0.022694,"Cantrell Road, Bow",7,24,16,false,200150,2012-01-12,
484,true,51.528828,false,-0.013258,"Bromley High Street, Bow",7,24,17,false,22172,2012-01-23,
485,true,51.531127,false,-0.048017,"Old Ford Road, Bethnal Green",7,24,15,false,22173,2012-01-22,
616,true,51.48102131,false,-0.209973497,"Aintree Street, Fulham",8,24,16,false,200098,,
729,true,51.47893931,false,-0.208485293,"St. Peter's Terrace, Fulham",8,24,16,false,300043,2013-11-25,
747,true,51.48796408,false,-0.161765173,"Ormonde Gate, Chelsea",8,24,15,false,300089,2013-12-02,
757,true,51.48795853,false,-0.187404506,"Harcourt Terrace, West Brompton",8,24,14,false,300069,2014-01-07,
545,true,51.539957,false,-0.145246,"Arlington Road, Camden Town",9,24,15,false,200070,,
662,true,51.48498496,false,-0.167919869,"Phene Street, Chelsea",9,24,14,false,200189,2013-10-27,
307,true,51.50990837,false,-0.187842717,"Black Lion Gate, Kensington Gardens",10,24,13,false,1157,2010-07-22,
441,true,51.495656,false,-0.114605,"Sail Street, Vauxhall",10,24,14,false,200039,2012-01-04,
535,true,51.537349,false,-0.147154,"Gloucester Avenue, Camden Town",10,24,14,false,200145,,
702,true,51.52868155,false,-0.065550321,"Durant Street, Bethnal Green",10,24,14,false,200213,2013-11-13,
746,true,51.4795738,false,-0.17903854,"Lots Road, West Chelsea",10,24,14,false,300076,2013-12-02,
30,true,51.52915444,false,-0.093421615,"Windsor Terrace, Hoxton",12,24,12,false,1029,2010-07-07,
515,true,51.500088,false,-0.211316,"Russell Gardens, Olympia",12,24,11,false,200080,,
523,true,51.51549,false,-0.013475,"Langdon Park, Poplar",12,24,11,false,200160,,
615,true,51.4768851,false,-0.215895601,"Finlay Street, Fulham",12,24,12,false,200029,2013-09-27,
631,true,51.4795017,false,-0.141770709,"Battersea Park Road, Nine Elms",12,24,11,false,200183,2013-10-08,
62,true,51.4907579,false,-0.106323685,"Cotton Garden Estate, Kennington",13,24,11,false,990,2010-07-10,
142,true,51.49372451,false,-0.198286569,"West Cromwell Road, Earl's Court",13,24,11,false,1001,2010-07-15,
501,true,51.522561,false,-0.054883,"Cephas Street, Bethnal Green",13,24,9,false,200073,2012-01-24,
444,true,51.52568,false,-0.055312,"Bethnal Green Garden, Bethnal Green",14,24,10,false,200047,2012-01-07,
453,true,51.508447,false,-0.055167,"Garnet Street, Shadwell",14,24,9,false,200045,2012-01-09,
836,true,51.541596,false,-0.12544145,"York Way, Kings Cross",14,24,10,false,300235,,
613,true,51.50403821,false,-0.217400093,"Woodstock Grove, Shepherd's Bush",15,24,6,false,200214,2013-09-26,
618,true,51.47625965,false,-0.193254007,"Eel Brook Common, Walham Green",15,24,9,false,300003,2013-09-30,
664,true,51.474376,false,-0.155442787,"Austin Road, Battersea Park",17,24,7,false,300013,2013-10-28,
691,true,51.47946386,false,-0.195777222,"Erin Close, Walham Green",17,24,6,false,200184,2013-11-18,
86,true,51.48947903,false,-0.115156562,"Sancroft Street, Vauxhall",18,24,6,false,3434,2010-07-13,
553,true,51.535678,false,-0.062546,"Regent's Row , Haggerston",18,24,5,false,200064,,
321,true,51.49785559,false,-0.081608045,"Bermondsey Street, Bermondsey",19,24,5,false,2637,2010-07-23,
452,true,51.505697,false,-0.070542,"St. Katharine's Way, Tower",19,24,5,false,200049,2012-01-09,
807,true,51.5212,false,-0.208888173,"Bevington Road West, North Kensington",20,24,1,false,300236,2016-06-23,
234,true,51.53450449,false,-0.106992706,"Liverpool Road (N1 Centre), Angel",21,24,1,false,1081,2010-07-20,
663,true,51.51323001,false,-0.211593602,"Clarendon Road, Avondale",21,24,3,false,200124,2013-10-27,
690,true,51.47047503,false,-0.152130083,"Stanley Grove, Battersea",21,24,3,false,200199,2013-11-08,
725,true,51.491327,false,-0.096518684,"Walworth Square, Walworth",21,24,2,false,300050,2019-07-17,
827,true,51.479601,false,-0.11147178,"Cranmer Road, Stockwell",21,24,2,false,300247,2018-02-05,
626,true,51.48438657,false,-0.20481514,"Normand Park, West Kensington",22,24,0,false,300008,2013-10-16,
223,true,51.49148474,false,-0.090220911,"Rodney Road , Walworth",23,24,0,false,3481,2010-07-20,
782,true,51.483911,false,-0.19760944,"Halford Road, West Kensington",23,24,0,false,300210,2015-11-02,
716,true,51.51542791,false,-0.02356501,"Stainsby Road , Poplar",24,24,0,false,300048,2013-11-19,
820,true,51.492807,false,-0.091938,"Victory Place, Walworth",24,24,0,false,300239,2016-12-15,
88,true,51.51858757,false,-0.132053392,"Bayley Street , Bloomsbury",0,25,23,false,1006,2010-07-13,
187,true,51.49247977,false,-0.178433004,"Queen's Gate (South), South Kensington",0,25,25,false,1172,2010-07-17,
368,true,51.50024195,false,-0.15934065,"Harriet Street, Knightsbridge",0,25,23,false,2681,2010-12-01,
703,true,51.51505991,false,-0.10534448,"St. Bride Street, Holborn",0,25,24,false,200094,2013-11-13,
84,true,51.51593725,false,-0.111778348,"Breams Buildings, Holborn",1,25,24,false,3449,2010-07-13,
838,true,51.518093,false,-0.0914017,"Fore Street Avenue, Guildhall",1,25,24,false,300222,2018-10-11,
117,true,51.49288067,false,-0.114934001,"Lollard Street, Vauxhall",3,25,22,false,998,2010-07-14,
177,true,51.49616092,false,-0.140947636,"Ashley Place, Victoria",3,25,22,false,1122,2010-07-16,
293,true,51.49815779,false,-0.209494128,"Kensington Olympia Station, Olympia",3,25,22,false,1214,2010-07-22,
48,true,51.51248445,false,-0.099141408,"Godliman Street, St. Paul's",4,25,20,false,971,2010-07-10,
279,true,51.51862243,false,-0.176645823,"North Wharf Road, Paddington",4,25,21,false,1108,2010-07-21,
464,true,51.51417,false,-0.052099,"St. Mary & St. Michael Church, Stepney",6,25,19,false,200082,2012-01-11,
697,true,51.53639219,false,-0.112721065,"Charlotte Terrace, Angel",7,25,18,false,200129,2013-11-12,
339,true,51.5333196,false,-0.1117812,"Risinghill Street, Angel",8,25,17,false,1127,2010-07-26,
243,true,51.49096258,false,-0.139625122,"Gloucester Street, Pimlico",9,25,15,false,1103,2010-07-20,
829,true,51.469217,false,-0.11268674,"Wynne Road, Stockwell",9,25,15,false,300230,2018-02-01,
835,true,51.516785,false,-0.10494775,"Farringdon Street, Holborn",9,25,16,false,300220,,
651,true,51.48089844,false,-0.183853573,"Thorndike Close, West Chelsea",10,25,15,false,300030,2013-10-22,
748,true,51.53727795,false,-0.079201849,"Hertford Road, De Beauvoir Town",13,25,10,false,300092,2013-12-04,
700,true,51.47696496,false,-0.174347066,"Battersea Church Road, Battersea",15,25,10,false,200201,2013-11-13,
480,true,51.5128711,false,-0.0389866,"Flamborough Street, Limehouse",17,25,7,false,200115,2012-01-19,
780,true,51.474665,false,-0.18316517,"Imperial Wharf Station, Sands End",19,25,4,false,300070,2015-08-13,
637,true,51.45787019,false,-0.174691623,"Spencer Park, Wandsworth Common",22,25,3,false,200191,2013-10-16,
653,true,51.47084722,false,-0.17070367,"Simpson Street, Clapham Junction",24,25,1,false,200196,2013-10-23,
705,true,51.45971528,false,-0.212145939,"Upper Richmond Road, Putney",24,25,1,true,300042,2013-11-14,2018-10-18
766,true,51.45752945,false,-0.192165613,"Ram Street, Wandsworth",25,25,0,false,200079,2014-02-20,
831,true,51.466232,false,-0.11317995,"St John's Crescent, Brixton",25,25,0,false,300215,2018-02-07,
239,true,51.52443845,false,-0.138019439,"Warren Street Station, Euston",0,26,26,false,1090,2010-07-20,
400,true,51.517703,false,-0.154106,"George Street, Marylebone",0,26,26,false,1225,2011-03-08,
15,true,51.51772703,false,-0.127854211,"Great Russell Street, Bloomsbury",1,26,25,false,988,2010-07-05,
64,true,51.50946212,false,-0.124749274,"William IV Street, Strand",1,26,24,false,1028,2010-07-10,
151,true,51.51213691,false,-0.201554966,"Chepstow Villas, Notting Hill",1,26,24,false,1120,2010-07-15,
590,true,51.53256,false,-0.16862,"Greenberry Street, St.John's Wood",1,26,24,false,200236,,
77,true,51.52341837,false,-0.124121774,"Russell Square Station, Bloomsbury",2,26,24,false,978,2010-07-12,
68,true,51.52059681,false,-0.116688468,"Theobald's Road , Holborn",3,26,23,false,975,2010-07-11,
740,true,51.51092871,false,-0.214594781,"Sirdar Road, Avondale",3,26,22,false,300084,2013-11-28,
606,true,51.504199,false,-0.210941,"Addison Road, Holland Park",4,26,22,false,200218,,
686,true,51.48814438,false,-0.222456468,"Beryl Road, Hammersmith",6,26,19,false,200097,2013-11-07,
322,true,51.526293,false,-0.073955,"Palissy Street, Shoreditch",7,26,19,false,3502,2010-07-23,
320,true,51.49357351,false,-0.139956043,"Queen Mother Sports Centre, Victoria",8,26,18,false,1148,2010-07-23,
834,true,51.477966,false,-0.14785703,"Gas Holders, Battersea Park",8,26,17,false,300216,2018-06-20,
17,true,51.5216612,false,-0.109006325,"Hatton Wall, Holborn",9,26,17,false,1008,2010-07-06,
96,true,51.53095071,false,-0.078505384,"Falkirk Street, Hoxton",9,26,16,false,1047,2010-07-14,
548,true,51.498386,false,-0.107913,"Westminster Bridge Road, Elephant & Castle",9,26,17,false,200076,,
817,true,51.4813354746,false,-0.138212295869,"Riverlight South, Nine Elms",10,26,16,false,300232,2016-06-03,
45,true,51.522511,false,-0.162298,"Boston Place, Marylebone",12,26,14,false,1035,2010-07-09,
326,true,51.53266186,false,-0.099981142,"Graham Street, Angel",14,26,12,false,1131,2010-07-23,
628,true,51.46881971,false,-0.184318843,"William Morris Way, Sands End",15,26,11,false,200062,2013-10-10,
461,true,51.516,false,-0.038775,"Aston Street, Stepney",16,26,10,true,200013,2012-01-11,
563,true,51.499286,false,-0.009152,"Preston's Road, Cubitt Town",17,26,9,false,200232,,
737,true,51.47993289,false,-0.19411695,"Fulham Broadway, Walham Green",18,26,7,false,300086,2013-11-27,
668,true,51.49422354,false,-0.236769936,"Ravenscourt Park Station, Hammersmith",23,26,2,false,300037,2013-10-30,
761,true,51.48321729,false,-0.211860644,"Humbolt Road, Fulham",23,26,2,false,300068,2014-01-15,
105,true,51.51552971,false,-0.190240716,"Westbourne Grove, Bayswater",25,26,0,false,1041,2010-07-14,
687,true,51.49760804,false,-0.21145598,"Maclise Road, Olympia",25,26,1,false,200216,2013-11-07,
679,true,51.47453545,false,-0.170210533,"Orbel Street, Battersea",26,26,0,false,200114,2013-11-05,
5,true,51.49313,false,-0.156876,"Sedding Street, Sloane Square",0,27,27,false,3420,2010-07-04,
18,true,51.51477076,false,-0.12221963,"Drury Lane, Covent Garden",0,27,25,false,1007,2010-07-06,
166,true,51.50185512,false,-0.159237081,"Seville Street, Knightsbridge",0,27,26,false,1177,2010-07-16,
366,true,51.5109192966489,false,-0.1511263847351,"Millennium Hotel, Mayfair",0,27,25,false,1230,2010-11-25,
818,true,51.501513,false,-0.12382322,"Westminster Pier, Westminster",0,27,22,false,300249,2019-07-24,
54,true,51.52174785,false,-0.094475072,"Golden Lane, Barbican",1,27,26,false,967,2010-07-10,
552,true,51.511542,false,-0.056667,"Watney Street, Shadwell",1,27,25,false,200149,,
153,true,51.511933,false,-0.174411,"Bayswater Road, Hyde Park",2,27,22,false,1096,2010-07-15,
821,true,51.4835074867,false,-0.147714557371,"Battersea Power Station, Battersea Park",3,27,23,false,300221,2017-02-17,
437,true,51.488124,false,-0.120903,"Vauxhall Walk, Vauxhall",4,27,22,false,200056,2012-01-05,
806,true,51.5372405623,false,-0.124807385707,"Handyside Street, King's Cross",4,27,23,false,300241,2016-09-01,
295,true,51.50029631,false,-0.092762704,"Swan Street, The Borough",5,27,22,false,1216,2010-07-22,
163,true,51.4931848,false,-0.167894973,"Sloane Avenue, Knightsbridge",6,27,20,false,3461,2010-07-16,
446,true,51.528936,false,-0.055894,"York Hall, Bethnal Green",6,27,21,false,200042,2012-01-07,
220,true,51.49066456,false,-0.166485083,"Chelsea Green, Chelsea",7,27,17,false,1179,2010-07-19,
540,true,51.528302,false,-0.144466,"Albany Street, The Regent's Park",7,27,19,false,200134,,
655,true,51.48294452,false,-0.219346128,"Crabtree Lane, Fulham",8,27,18,false,200221,2013-10-24,
497,true,51.526149,false,-0.027396845,"Merchant Street, Bow",9,27,17,false,200242,2012-01-24,
197,true,51.50556905,false,-0.111606696,"Stamford Street, South Bank",10,27,16,false,962,2010-07-17,
90,true,51.53301907,false,-0.139174593,"Harrington Square 1, Camden Town",11,27,16,false,1038,2010-07-13,
360,true,51.49675303,false,-0.138733562,"Howick Place, Westminster",11,27,16,false,2666,2010-11-05,
526,true,51.503143,false,-0.008428,"Lancaster Drive, Blackwall",11,27,16,false,200143,,
783,true,51.5403115,false,-0.021630359,"Monier Road, Hackney Wick",11,27,16,false,300213,2015-11-26,
50,true,51.52867339,false,-0.087459376,"East Road, Hoxton",13,27,13,false,1054,2010-07-10,
588,true,51.52959,false,-0.0801,"Hoxton Street, Hoxton",14,27,13,false,200071,2012-03-05,
830,true,51.469202,false,-0.11902256,"Sidney Road, Stockwell",14,27,12,false,300229,2018-02-07,
597,true,51.473471,false,-0.20782,"Fulham Park Road, Fulham",15,27,10,false,200229,,
534,true,51.531864,false,-0.066035,"Goldsmith's Row, Haggerston",16,27,11,false,200159,,
639,true,51.48357068,false,-0.202038682,"Coomer Place, West Kensington",17,27,10,false,200081,2013-10-15,
750,true,51.4710956,false,-0.157850096,"Culvert Road, Battersea",20,27,6,false,300080,2013-12-05,
804,true,51.5346677396,false,-0.125078652873,"Good's Way, King's Cross",20,27,7,false,300243,2016-03-31,
556,true,51.502661,false,-0.021596,"Heron Quays DLR, Canary Wharf",21,27,6,false,200138,,
798,true,51.5301998755,false,-0.122299440803,"Birkenhead Street, King's Cross",21,27,6,false,300212,2016-06-01,
63,true,51.53089041,false,-0.089782579,"Murray Grove , Hoxton",23,27,4,false,989,2010-07-10,
248,true,51.50645179,false,-0.170279555,"Triangle Car Park, Hyde Park",23,27,3,false,1088,2010-07-20,
278,true,51.5034938,false,-0.07962099,"Tooley Street, Bermondsey",26,27,0,false,1142,2010-07-21,
647,true,51.50035306,false,-0.217515071,"Richmond Way, Shepherd's Bush",26,27,0,false,200181,2013-10-21,
677,true,51.46866929,false,-0.146544642,"Heath Road, Battersea",26,27,1,false,200023,2013-11-03,
450,true,51.515975,false,-0.053177,"Jubilee Street, Stepney",0,28,28,false,200002,2012-01-09,
541,true,51.506613,false,-0.142844,"Green Park Station, Mayfair",0,28,25,false,200096,,
809,true,51.5162778834,false,-0.118272991635,"Lincoln's Inn Fields, Holborn",0,28,28,false,300240,2016-07-04,
816,true,51.5465327935,false,-0.0205975904647,"Here East South, Queen Elizabeth Olympic Park",0,28,27,false,300219,2017-03-09,
779,true,51.514449,false,-0.077178979,"Houndsditch, Aldgate",1,28,27,false,200072,2015-06-26,
688,true,51.46095151,false,-0.20066766,"Northfields, Wandsworth",2,28,26,false,200204,2013-11-08,
812,true,51.5487311915,false,-0.0226065549321,"Here East North, Queen Elizabeth Olympic Park",2,28,25,false,300217,2016-07-20,
826,true,51.496863,false,-0.1429434,"Allington Street, Victoria",2,28,25,false,300242,2017-07-20,
111,true,51.5100172,false,-0.157275636,"Park Lane , Hyde Park",5,28,20,false,1037,2010-07-14,
36,true,51.50173726,false,-0.184980612,"De Vere Gardens, Kensington",6,28,21,false,3446,2010-07-07,
739,true,51.48176572,false,-0.185273723,"Hortensia Road, West Brompton",6,28,21,false,300091,2013-11-28,
620,true,51.47518024,false,-0.167160736,"Surrey Lane, Battersea",7,28,21,false,300010,2013-10-01,
736,true,51.50659035,false,-0.216104479,"Queensdale Road, Shepherd's Bush",7,28,20,false,300088,2013-11-26,
20,true,51.527326,false,-0.13605286,"Drummond Street , Euston",9,28,19,false,993,2018-12-13,
599,true,51.485743,false,-0.223616,"Manbre Road, Hammersmith",9,28,19,false,200235,,
793,true,51.528279,false,-0.11955857,"Cromer Street, Bloomsbury",9,28,19,false,300205,2016-03-31,
42,true,51.53099181,false,-0.093903825,"Wenlock Road , Hoxton",10,28,18,false,979,2010-07-08,
150,true,51.49705603,false,-0.168917077,"Holy Trinity Brompton, Knightsbridge",10,28,18,false,1002,2010-07-15,
630,true,51.47073264,false,-0.126994068,"Clarence Walk, Stockwell",10,28,18,false,200194,2013-10-11,
714,true,51.47311696,false,-0.137235175,"Stewart's Road, Wandsworth Road",10,28,18,false,300055,2013-11-19,
445,true,51.52388,false,-0.065076,"Cheshire Street, Bethnal Green",13,28,15,false,200003,2012-01-07,
67,true,51.51882555,false,-0.108028472,"Hatton Garden, Holborn",15,28,13,false,985,2010-07-11,
790,true,51.541793,false,-0.00481,"Stratford Station, Stratford",16,28,10,false,300234,2016-01-13,
625,true,51.47761941,false,-0.149551631,"Queen's Circus, Battersea Park",18,28,9,false,200190,2013-10-08,
680,true,51.47768469,false,-0.170329317,"Westbridge Road, Battersea",18,28,10,false,200210,2013-11-05,
724,true,51.45799126,false,-0.184806157,"Alma Road, Wandsworth",19,28,7,false,300046,2013-11-22,
302,true,51.466907,false,-0.216573,"Putney Pier, Wandsworth",20,28,6,false,3492,2010-07-22,
351,true,51.529423,false,-0.097122,"Macclesfield Rd, St Lukes",20,28,7,false,1226,2010-10-11,
636,true,51.46706414,false,-0.193502076,"South Park, Sands End",20,28,8,false,200180,2013-10-15,
458,true,51.504749,false,-0.057544,"Wapping Lane, Wapping",21,28,6,false,200034,2012-01-11,
629,true,51.45995384,false,-0.190184054,"Morie Street, Wandsworth",22,28,6,false,200187,2013-10-11,
683,true,51.46506424,false,-0.163750945,"Dorothy Road, Clapham Junction",22,28,5,false,200119,2013-11-06,
640,true,51.47286577,false,-0.148059277,"Silverthorne Road, Battersea",23,28,5,false,200179,2013-10-17,
94,true,51.49506109,false,-0.085814489,"Bricklayers Arms, Borough",24,28,4,false,1070,2010-07-13,
465,true,51.53558,false,-0.08249,"Pitfield Street North,Hoxton",24,28,4,false,200152,2012-04-05,
632,true,51.47053858,false,-0.163041605,"Sheepcote Lane, Battersea",24,28,4,false,200176,2013-10-08,
735,true,51.46489445,false,-0.17302926,"Grant Road East, Clapham Junction",24,28,4,false,200120,2013-11-25,
665,true,51.46108367,false,-0.191722864,"Smugglers Way, Wandsworth",26,28,2,false,200113,2013-10-28,
670,true,51.46718562,false,-0.152248582,"Ashley Crescent, Battersea",27,28,1,false,200169,2013-10-31,
638,true,51.46663393,false,-0.169821175,"Falcon Road, Clapham Junction",28,28,0,false,300014,2013-10-15,
108,true,51.49812559,false,-0.132102166,"Abbey Orchard Street, Westminster",0,29,29,false,3429,2010-07-14,
141,true,51.51530805,false,-0.147203711,"Chapel Place, Marylebone",0,29,28,false,1003,2010-07-15,
605,true,51.520331,false,-0.163667,"Seymour Place, Marylebone",0,29,29,false,200198,,
622,true,51.50748124,false,-0.205535908,"Lansdowne Road, Ladbroke Grove",1,29,28,false,200172,2013-10-04,
801,true,51.5052241745,false,-0.0980318118664,"Lavington Street, Bankside",2,29,26,false,300208,2016-03-24,
245,true,51.4853572,false,-0.142207481,"Grosvenor Road, Pimlico",3,29,25,false,1140,2010-07-20,
796,true,51.524,false,-0.12640984,"Coram Street, Bloomsbury",4,29,25,false,300201,2016-02-29,
268,true,51.49320445,false,-0.144132875,"Belgrave Road, Victoria",5,29,24,false,1087,2010-07-21,
424,true,51.490491,false,-0.149186,"Ebury Bridge, Pimlico",5,29,23,false,22159,2011-12-22,
745,true,51.47816972,false,-0.18243547,"Upcerne Road, West Chelsea",7,29,22,false,300075,2013-11-29,
505,true,51.520398,false,-0.026768,"Ackroyd Drive, Bow",8,29,21,false,200038,2012-01-30,
652,true,51.51148696,false,-0.218190203,"Evesham Street, Avondale",10,29,16,false,300022,2013-10-15,
743,true,51.46079243,false,-0.212607684,"Oxford Road, Putney",11,29,18,false,300078,2013-11-29,
476,true,51.489096,false,-0.009205,"Stebondale Street, Cubitt Town",13,29,15,false,200009,2012-01-19,
728,true,51.46199911,false,-0.206240805,"Putney Bridge Road, East Putney",13,29,16,false,300044,2013-11-26,
51,true,51.52671796,false,-0.104298194,"Finsbury Library , Finsbury",15,29,12,false,986,2010-07-10,
